# Which scope defines each documented collection method, and whether that
# scope's body is C++ or Rexx (D89). Derived by
# crates/rexx-exec/tests/collection_scopes.rs, which re-derives it on every
# run; edit that, never this.
#
# class<TAB>method<TAB>arm<TAB>scope<TAB>kind<TAB>token<TAB>arity
#
# `scope` is the oracle's own answer to `receiver~instanceMethod(NAME)~scope~id`
# -- the behaviour after every InheritInstanceMethods copy, RemoveMethod and
# HideMethod, which is why no file scan can produce this column.
#
# `token` IS A CITATION, NOT A BODY IDENTITY, in both directions. Two tokens
# can name one C++ function: `Set`'s HasItem is written
# IdentityTable::hasIndexRexx and IdentityTableClass.hpp declares no such
# member. And one token reaches three behaviours selected by the contents
# class the receiver allocated: HashCollection::putRexx passes
# IndexOnlyHashCollection's validation on a Set or Bag and reaches
# MultiValueContents::put on a Relation or Bag. Count tokens for an upper
# bound on bodies; never for a count of behaviours.
#
# `arity` is Setup.cpp's third operand verbatim: a literal is a MAXIMUM,
# A_COUNT is Arity::Counted.
#
# RexxQueue is deliberately absent -- spec D93, the external data queue.
Directory	allIndexes	instance	Directory	native	HashCollection::allIndexes	0
Directory	allItems	instance	Directory	native	HashCollection::allItems	0
Directory	at	instance	Directory	native	HashCollection::getRexx	1
Directory	difference	instance	Collection	rexx	--	--
Directory	disjoint	instance	Collection	rexx	--	--
Directory	empty	instance	Directory	native	HashCollection::emptyRexx	0
Directory	entry	instance	Directory	native	StringHashCollection::entryRexx	1
Directory	equivalent	instance	Collection	rexx	--	--
Directory	hasEntry	instance	Directory	native	StringHashCollection::hasEntryRexx	1
Directory	hasIndex	instance	Directory	native	HashCollection::hasIndexRexx	1
Directory	hasItem	instance	Directory	native	HashCollection::hasItemRexx	1
Directory	index	instance	Directory	native	HashCollection::indexRexx	1
Directory	intersection	instance	Collection	rexx	--	--
Directory	isEmpty	instance	Directory	native	HashCollection::isEmptyRexx	0
Directory	items	instance	Directory	native	HashCollection::itemsRexx	0
Directory	makeArray	instance	Directory	native	RexxObject::makeArrayRexx	0
Directory	new	class	Directory	native	DirectoryClass::newRexx	A_COUNT
Directory	of	class	MapCollection	rexx	--	--
Directory	put	instance	Directory	native	HashCollection::putRexx	2
Directory	putAll	instance	MapCollection	rexx	--	--
Directory	remove	instance	Directory	native	HashCollection::removeRexx	1
Directory	removeEntry	instance	Directory	native	StringHashCollection::removeEntryRexx	1
Directory	removeItem	instance	Directory	native	HashCollection::removeItemRexx	1
Directory	setEntry	instance	Directory	native	StringHashCollection::setEntryRexx	2
Directory	setMethod	instance	Directory	native	DirectoryClass::setMethodRexx	2
Directory	subset	instance	Collection	rexx	--	--
Directory	supplier	instance	Directory	native	HashCollection::supplier	0
Directory	union	instance	Collection	rexx	--	--
Directory	unknown	instance	Directory	native	StringHashCollection::unknownRexx	2
Directory	unsetMethod	instance	Directory	native	DirectoryClass::unsetMethodRexx	1
Directory	xor	instance	Collection	rexx	--	--
IdentityTable	[]	instance	IdentityTable	native	HashCollection::getRexx	1
IdentityTable	[]=	instance	IdentityTable	native	HashCollection::putRexx	2
IdentityTable	allIndexes	instance	IdentityTable	native	HashCollection::allIndexes	0
IdentityTable	allItems	instance	IdentityTable	native	HashCollection::allItems	0
IdentityTable	at	instance	IdentityTable	native	HashCollection::getRexx	1
IdentityTable	difference	instance	Collection	rexx	--	--
IdentityTable	disjoint	instance	Collection	rexx	--	--
IdentityTable	empty	instance	IdentityTable	native	HashCollection::emptyRexx	0
IdentityTable	equivalent	instance	Collection	rexx	--	--
IdentityTable	hasIndex	instance	IdentityTable	native	HashCollection::hasIndexRexx	1
IdentityTable	hasItem	instance	IdentityTable	native	HashCollection::hasItemRexx	1
IdentityTable	index	instance	IdentityTable	native	HashCollection::indexRexx	1
IdentityTable	intersection	instance	Collection	rexx	--	--
IdentityTable	isEmpty	instance	IdentityTable	native	HashCollection::isEmptyRexx	0
IdentityTable	items	instance	IdentityTable	native	HashCollection::itemsRexx	0
IdentityTable	makeArray	instance	IdentityTable	native	RexxObject::makeArrayRexx	0
IdentityTable	new	class	IdentityTable	native	IdentityTable::newRexx	A_COUNT
IdentityTable	of	class	MapCollection	rexx	--	--
IdentityTable	put	instance	IdentityTable	native	HashCollection::putRexx	2
IdentityTable	putAll	instance	MapCollection	rexx	--	--
IdentityTable	remove	instance	IdentityTable	native	HashCollection::removeRexx	1
IdentityTable	removeItem	instance	IdentityTable	native	HashCollection::removeItemRexx	1
IdentityTable	subset	instance	Collection	rexx	--	--
IdentityTable	supplier	instance	IdentityTable	native	HashCollection::supplier	0
IdentityTable	union	instance	Collection	rexx	--	--
IdentityTable	xor	instance	Collection	rexx	--	--
List	[]	instance	List	native	ListClass::getRexx	1
List	[]=	instance	List	native	ListClass::putRexx	2
List	allIndexes	instance	List	native	ListClass::allIndexes	0
List	allItems	instance	List	native	ListClass::allItems	0
List	append	instance	List	native	ListClass::appendRexx	1
List	appendAll	instance	OrderedCollection	rexx	--	--
List	at	instance	List	native	ListClass::getRexx	1
List	delete	instance	List	native	ListClass::removeRexx	1
List	difference	instance	OrderedCollection	rexx	--	--
List	disjoint	instance	Collection	rexx	--	--
List	empty	instance	List	native	ListClass::emptyRexx	0
List	equivalent	instance	Collection	rexx	--	--
List	first	instance	List	native	ListClass::firstRexx	0
List	firstItem	instance	List	native	ListClass::firstItemRexx	0
List	hasIndex	instance	List	native	ListClass::hasIndexRexx	1
List	hasItem	instance	List	native	ListClass::hasItemRexx	1
List	index	instance	List	native	ListClass::indexRexx	1
List	insert	instance	List	native	ListClass::insertRexx	2
List	intersection	instance	OrderedCollection	rexx	--	--
List	isEmpty	instance	List	native	ListClass::isEmptyRexx	0
List	items	instance	List	native	ListClass::itemsRexx	0
List	last	instance	List	native	ListClass::lastRexx	0
List	lastItem	instance	List	native	ListClass::lastItemRexx	0
List	makeArray	instance	List	native	RexxObject::makeArrayRexx	0
List	new	class	List	native	ListClass::newRexx	A_COUNT
List	next	instance	List	native	ListClass::nextRexx	1
List	of	class	List	native	ListClass::ofRexx	A_COUNT
List	previous	instance	List	native	ListClass::previousRexx	1
List	put	instance	List	native	ListClass::putRexx	2
List	remove	instance	List	native	ListClass::removeRexx	1
List	removeItem	instance	List	native	ListClass::removeItemRexx	1
List	section	instance	List	native	ListClass::sectionRexx	2
List	sort	instance	OrderedCollection	rexx	--	--
List	sortWith	instance	OrderedCollection	rexx	--	--
List	stableSort	instance	OrderedCollection	rexx	--	--
List	stableSortWith	instance	OrderedCollection	rexx	--	--
List	subset	instance	OrderedCollection	rexx	--	--
List	supplier	instance	List	native	ListClass::supplier	0
List	union	instance	OrderedCollection	rexx	--	--
List	xor	instance	OrderedCollection	rexx	--	--
Properties	[]	instance	Directory	native	HashCollection::getRexx	1
Properties	[]=	instance	Properties	rexx	--	--
Properties	allIndexes	instance	Directory	native	HashCollection::allIndexes	0
Properties	allItems	instance	Directory	native	HashCollection::allItems	0
Properties	at	instance	Directory	native	HashCollection::getRexx	1
Properties	difference	instance	Collection	rexx	--	--
Properties	disjoint	instance	Collection	rexx	--	--
Properties	empty	instance	Directory	native	HashCollection::emptyRexx	0
Properties	entry	instance	Directory	native	StringHashCollection::entryRexx	1
Properties	equivalent	instance	Collection	rexx	--	--
Properties	getLogical	instance	Properties	rexx	--	--
Properties	getProperty	instance	Properties	rexx	--	--
Properties	getWhole	instance	Properties	rexx	--	--
Properties	hasEntry	instance	Directory	native	StringHashCollection::hasEntryRexx	1
Properties	hasIndex	instance	Directory	native	HashCollection::hasIndexRexx	1
Properties	hasItem	instance	Directory	native	HashCollection::hasItemRexx	1
Properties	index	instance	Directory	native	HashCollection::indexRexx	1
Properties	intersection	instance	Collection	rexx	--	--
Properties	isEmpty	instance	Directory	native	HashCollection::isEmptyRexx	0
Properties	items	instance	Directory	native	HashCollection::itemsRexx	0
Properties	load	class	Properties	rexx	--	--
Properties	load	instance	Properties	rexx	--	--
Properties	makeArray	instance	Directory	native	RexxObject::makeArrayRexx	0
Properties	new	class	Directory	native	DirectoryClass::newRexx	A_COUNT
Properties	of	class	MapCollection	rexx	--	--
Properties	put	instance	Properties	rexx	--	--
Properties	putAll	instance	MapCollection	rexx	--	--
Properties	remove	instance	Directory	native	HashCollection::removeRexx	1
Properties	removeEntry	instance	Directory	native	StringHashCollection::removeEntryRexx	1
Properties	removeItem	instance	Directory	native	HashCollection::removeItemRexx	1
Properties	save	instance	Properties	rexx	--	--
Properties	setEntry	instance	Directory	native	StringHashCollection::setEntryRexx	2
Properties	setLogical	instance	Properties	rexx	--	--
Properties	setMethod	instance	Directory	native	DirectoryClass::setMethodRexx	2
Properties	setProperty	instance	Properties	rexx	--	--
Properties	setWhole	instance	Properties	rexx	--	--
Properties	subset	instance	Collection	rexx	--	--
Properties	supplier	instance	Directory	native	HashCollection::supplier	0
Properties	union	instance	Collection	rexx	--	--
Properties	unknown	instance	Directory	native	StringHashCollection::unknownRexx	2
Properties	unsetMethod	instance	Directory	native	DirectoryClass::unsetMethodRexx	1
Properties	xor	instance	Collection	rexx	--	--
Queue	[]	instance	Queue	native	ArrayClass::getRexx	A_COUNT
Queue	[]=	instance	Queue	native	QueueClass::putRexx	2
Queue	allIndexes	instance	Queue	native	ArrayClass::allIndexes	0
Queue	allItems	instance	Queue	native	ArrayClass::allItems	0
Queue	append	instance	Queue	native	ArrayClass::appendRexx	1
Queue	appendAll	instance	OrderedCollection	rexx	--	--
Queue	at	instance	Queue	native	ArrayClass::getRexx	A_COUNT
Queue	delete	instance	Queue	native	QueueClass::deleteRexx	1
Queue	difference	instance	OrderedCollection	rexx	--	--
Queue	disjoint	instance	Collection	rexx	--	--
Queue	empty	instance	Queue	native	ArrayClass::empty	0
Queue	equivalent	instance	Collection	rexx	--	--
Queue	first	instance	Queue	native	ArrayClass::firstRexx	0
Queue	firstItem	instance	Queue	native	ArrayClass::getFirstItem	0
Queue	hasIndex	instance	Queue	native	ArrayClass::hasIndexRexx	A_COUNT
Queue	hasItem	instance	Queue	native	ArrayClass::hasItemRexx	1
Queue	index	instance	Queue	native	ArrayClass::indexRexx	1
Queue	insert	instance	Queue	native	ArrayClass::insertRexx	2
Queue	intersection	instance	OrderedCollection	rexx	--	--
Queue	isEmpty	instance	Queue	native	ArrayClass::isEmptyRexx	0
Queue	items	instance	Queue	native	ArrayClass::itemsRexx	0
Queue	last	instance	Queue	native	ArrayClass::lastRexx	0
Queue	lastItem	instance	Queue	native	ArrayClass::getLastItem	0
Queue	makeArray	instance	Queue	native	RexxObject::makeArrayRexx	0
Queue	new	class	Queue	native	QueueClass::newRexx	A_COUNT
Queue	next	instance	Queue	native	ArrayClass::nextRexx	A_COUNT
Queue	of	class	Queue	native	QueueClass::ofRexx	A_COUNT
Queue	peek	instance	Queue	native	QueueClass::peek	0
Queue	previous	instance	Queue	native	ArrayClass::previousRexx	A_COUNT
Queue	pull	instance	Queue	native	QueueClass::pullRexx	0
Queue	push	instance	Queue	native	QueueClass::pushRexx	1
Queue	put	instance	Queue	native	QueueClass::putRexx	2
Queue	queue	instance	Queue	native	QueueClass::queueRexx	1
Queue	remove	instance	Queue	native	QueueClass::deleteRexx	1
Queue	removeItem	instance	Queue	native	ArrayClass::removeItemRexx	1
Queue	section	instance	Queue	native	ArrayClass::sectionRexx	2
Queue	size	instance	Queue	native	ArrayClass::itemsRexx	0
Queue	sort	instance	OrderedCollection	rexx	--	--
Queue	sortWith	instance	OrderedCollection	rexx	--	--
Queue	stableSort	instance	OrderedCollection	rexx	--	--
Queue	stableSortWith	instance	OrderedCollection	rexx	--	--
Queue	subset	instance	OrderedCollection	rexx	--	--
Queue	supplier	instance	Queue	native	ArrayClass::supplier	0
Queue	union	instance	OrderedCollection	rexx	--	--
Queue	xor	instance	OrderedCollection	rexx	--	--
Relation	[]	instance	Relation	native	HashCollection::getRexx	1
Relation	[]=	instance	Relation	native	HashCollection::putRexx	2
Relation	allAt	instance	Relation	native	RelationClass::allAt	1
Relation	allIndex	instance	Relation	native	RelationClass::allIndexRexx	1
Relation	allIndexes	instance	Relation	native	HashCollection::allIndexes	0
Relation	allItems	instance	Relation	native	HashCollection::allItems	0
Relation	at	instance	Relation	native	HashCollection::getRexx	1
Relation	difference	instance	Relation	rexx	--	--
Relation	disjoint	instance	Collection	rexx	--	--
Relation	empty	instance	Relation	native	HashCollection::emptyRexx	0
Relation	equivalent	instance	Collection	rexx	--	--
Relation	hasIndex	instance	Relation	native	HashCollection::hasIndexRexx	1
Relation	hasItem	instance	Relation	native	RelationClass::hasItemRexx	2
Relation	index	instance	Relation	native	HashCollection::indexRexx	1
Relation	intersection	instance	Relation	rexx	--	--
Relation	isEmpty	instance	Relation	native	HashCollection::isEmptyRexx	0
Relation	items	instance	Relation	native	RelationClass::itemsRexx	1
Relation	makeArray	instance	Relation	native	RexxObject::makeArrayRexx	0
Relation	new	class	Relation	native	RelationClass::newRexx	A_COUNT
Relation	of	class	MapCollection	rexx	--	--
Relation	put	instance	Relation	native	HashCollection::putRexx	2
Relation	putAll	instance	MapCollection	rexx	--	--
Relation	remove	instance	Relation	native	HashCollection::removeRexx	1
Relation	removeAll	instance	Relation	native	RelationClass::removeAll	1
Relation	removeItem	instance	Relation	native	RelationClass::removeItemRexx	2
Relation	subset	instance	Relation	rexx	--	--
Relation	supplier	instance	Relation	native	RelationClass::supplierRexx	1
Relation	union	instance	Relation	rexx	--	--
Relation	uniqueIndexes	instance	Relation	native	RelationClass::uniqueIndexes	0
Relation	xor	instance	Relation	rexx	--	--
Set	[]	instance	Set	native	HashCollection::getRexx	1
Set	[]=	instance	Set	native	HashCollection::putRexx	2
Set	allIndexes	instance	Set	native	HashCollection::allIndexes	0
Set	allItems	instance	Set	native	HashCollection::allItems	0
Set	at	instance	Set	native	HashCollection::getRexx	1
Set	difference	instance	Collection	rexx	--	--
Set	disjoint	instance	Collection	rexx	--	--
Set	empty	instance	Set	native	HashCollection::emptyRexx	0
Set	equivalent	instance	Collection	rexx	--	--
Set	hasIndex	instance	Set	native	HashCollection::hasIndexRexx	1
Set	hasItem	instance	Set	native	IdentityTable::hasIndexRexx	1
Set	index	instance	Set	native	HashCollection::indexRexx	1
Set	intersection	instance	Set	rexx	--	--
Set	isEmpty	instance	Set	native	HashCollection::isEmptyRexx	0
Set	items	instance	Set	native	HashCollection::itemsRexx	0
Set	makeArray	instance	Set	native	RexxObject::makeArrayRexx	0
Set	new	class	Set	native	SetClass::newRexx	A_COUNT
Set	of	class	Set	native	SetClass::ofRexx	A_COUNT
Set	put	instance	Set	native	HashCollection::putRexx	2
Set	putAll	instance	Set	rexx	--	--
Set	remove	instance	Set	native	HashCollection::removeRexx	1
Set	removeItem	instance	Set	native	IdentityTable::removeRexx	1
Set	subset	instance	Set	rexx	--	--
Set	supplier	instance	Set	native	HashCollection::supplier	0
Set	union	instance	Set	rexx	--	--
Set	xor	instance	Set	rexx	--	--
Stem	[]	instance	Stem	native	StemClass::bracket	A_COUNT
Stem	[]=	instance	Stem	native	StemClass::bracketEqual	A_COUNT
Stem	allIndexes	instance	Stem	native	StemClass::allIndexes	0
Stem	allItems	instance	Stem	native	StemClass::allItems	0
Stem	at	instance	Stem	native	StemClass::bracket	A_COUNT
Stem	difference	instance	Collection	rexx	--	--
Stem	disjoint	instance	Collection	rexx	--	--
Stem	empty	instance	Stem	native	StemClass::empty	0
Stem	equivalent	instance	Collection	rexx	--	--
Stem	hasIndex	instance	Stem	native	StemClass::hasIndex	A_COUNT
Stem	hasItem	instance	Stem	native	StemClass::hasItem	1
Stem	index	instance	Stem	native	StemClass::index	1
Stem	intersection	instance	Collection	rexx	--	--
Stem	isEmpty	instance	Stem	native	StemClass::isEmptyRexx	0
Stem	items	instance	Stem	native	StemClass::itemsRexx	0
Stem	makeArray	instance	Stem	native	RexxObject::makeArrayRexx	0
Stem	new	class	Stem	native	StemClass::newRexx	A_COUNT
Stem	of	class	MapCollection	rexx	--	--
Stem	put	instance	Stem	native	StemClass::bracketEqual	A_COUNT
Stem	putAll	instance	MapCollection	rexx	--	--
Stem	remove	instance	Stem	native	StemClass::remove	A_COUNT
Stem	removeItem	instance	Stem	native	StemClass::removeItemRexx	1
Stem	request	instance	Stem	native	StemClass::request	1
Stem	subset	instance	Collection	rexx	--	--
Stem	supplier	instance	Stem	native	StemClass::supplier	0
Stem	toDirectory	instance	Stem	native	StemClass::toDirectory	0
Stem	union	instance	Collection	rexx	--	--
Stem	unknown	instance	Stem	native	StemClass::unknownRexx	2
Stem	xor	instance	Collection	rexx	--	--
StringTable	[]	instance	StringTable	native	HashCollection::getRexx	1
StringTable	[]=	instance	StringTable	native	HashCollection::putRexx	2
StringTable	allIndexes	instance	StringTable	native	HashCollection::allIndexes	0
StringTable	allItems	instance	StringTable	native	HashCollection::allItems	0
StringTable	at	instance	StringTable	native	HashCollection::getRexx	1
StringTable	difference	instance	Collection	rexx	--	--
StringTable	disjoint	instance	Collection	rexx	--	--
StringTable	empty	instance	StringTable	native	HashCollection::emptyRexx	0
StringTable	entry	instance	StringTable	native	StringHashCollection::entryRexx	1
StringTable	equivalent	instance	Collection	rexx	--	--
StringTable	hasEntry	instance	StringTable	native	StringHashCollection::hasEntryRexx	1
StringTable	hasIndex	instance	StringTable	native	HashCollection::hasIndexRexx	1
StringTable	hasItem	instance	StringTable	native	HashCollection::hasItemRexx	1
StringTable	index	instance	StringTable	native	HashCollection::indexRexx	1
StringTable	intersection	instance	Collection	rexx	--	--
StringTable	isEmpty	instance	StringTable	native	HashCollection::isEmptyRexx	0
StringTable	items	instance	StringTable	native	HashCollection::itemsRexx	0
StringTable	makeArray	instance	StringTable	native	RexxObject::makeArrayRexx	0
StringTable	new	class	StringTable	native	StringTable::newRexx	A_COUNT
StringTable	of	class	MapCollection	rexx	--	--
StringTable	put	instance	StringTable	native	HashCollection::putRexx	2
StringTable	putAll	instance	MapCollection	rexx	--	--
StringTable	remove	instance	StringTable	native	HashCollection::removeRexx	1
StringTable	removeEntry	instance	StringTable	native	StringHashCollection::removeEntryRexx	1
StringTable	removeItem	instance	StringTable	native	HashCollection::removeItemRexx	1
StringTable	setEntry	instance	StringTable	native	StringHashCollection::setEntryRexx	2
StringTable	subset	instance	Collection	rexx	--	--
StringTable	supplier	instance	StringTable	native	HashCollection::supplier	0
StringTable	union	instance	Collection	rexx	--	--
StringTable	unknown	instance	StringTable	native	StringHashCollection::unknownRexx	2
StringTable	xor	instance	Collection	rexx	--	--
Supplier	allIndexes	instance	Supplier	rexx	--	--
Supplier	allItems	instance	Supplier	rexx	--	--
Supplier	available	instance	Supplier	native	SupplierClass::available	0
Supplier	index	instance	Supplier	native	SupplierClass::index	0
Supplier	item	instance	Supplier	native	SupplierClass::item	0
Supplier	new	class	Supplier	native	SupplierClass::newRexx	A_COUNT
Supplier	next	instance	Supplier	native	SupplierClass::next	0
Supplier	supplier	instance	Supplier	rexx	--	--
Table	[]	instance	Table	native	HashCollection::getRexx	1
Table	[]=	instance	Table	native	HashCollection::putRexx	2
